(2.00801e-05,1.95408e-06)
(2.00983e-05,2.31896e-06)
(2.02223e-05,2.54732e-06)
(2.03379e-05,2.75311e-06)
(2.05421e-05,2.83711e-06)
(2.05498e-05,2.73766e-06)
(2.03417e-05,2.82151e-06)
(2.02303e-05,3.05974e-06)
(2.01358e-05,3.30402e-06)
(2.01148e-05,3.67433e-06)
(2.02964e-05,3.9466e-06)
(2.03804e-05,4.03255e-06)
(2.03693e-05,4.20692e-06)
(2.04417e-05,4.35546e-06)
(2.04014e-05,4.42236e-06)
(2.03088e-05,4.61049e-06)
(2.02875e-05,4.76581e-06)
(2.01199e-05,4.89901e-06)
(1.99488e-05,5.25326e-06)
(1.99924e-05,5.61238e-06)
(2.00482e-05,5.84563e-06)
(2.01297e-05,6.07078e-06)
(2.0247e-05,6.1107e-06)
(2.01e-05,6.04041e-06)
(1.98063e-05,6.18957e-06)
(1.96144e-05,6.43406e-06)
(1.94112e-05,6.69126e-06)
(1.93027e-05,7.06099e-06)
(1.93712e-05,7.29686e-06)
(1.93208e-05,7.35634e-06)
(1.91821e-05,7.49748e-06)
(1.91218e-05,7.60091e-06)
(1.89529e-05,7.60795e-06)
(1.87182e-05,7.71807e-06)
(1.85613e-05,7.80289e-06)
(1.82819e-05,7.82465e-06)
(1.79523e-05,8.03655e-06)
(1.78346e-05,8.29976e-06)
(1.77804e-05,8.41471e-06)
(1.77245e-05,8.50316e-06)
(1.77556e-05,8.46024e-06)
(1.76191e-05,8.21705e-06)
(1.7253e-05,8.10246e-06)
(1.69558e-05,8.16087e-06)
(1.67165e-05,8.20895e-06)
(1.6495e-05,8.34774e-06)
(1.64795e-05,8.49773e-06)
(1.65166e-05,8.42849e-06)
(1.64011e-05,8.3243e-06)
(1.63225e-05,8.30226e-06)
(1.62812e-05,8.17646e-06)
(1.61087e-05,8.04424e-06)
(1.5959e-05,8.02143e-06)
(1.58541e-05,7.92754e-06)
(1.56015e-05,7.85063e-06)
(1.53789e-05,7.98497e-06)
(1.53641e-05,8.11596e-06)
(1.53715e-05,8.12119e-06)
(1.53906e-05,8.11778e-06)
(1.54794e-05,7.96993e-06)
(1.53784e-05,7.64406e-06)
(1.50555e-05,7.45445e-06)
(1.47947e-05,7.42892e-06)
(1.45891e-05,7.38759e-06)
(1.43881e-05,7.4182e-06)
(1.43767e-05,7.47511e-06)
(1.44612e-05,7.31717e-06)
(1.44081e-05,7.06442e-06)
(1.43581e-05,6.8935e-06)
(1.43994e-05,6.64555e-06)
(1.4353e-05,6.32472e-06)
(1.42871e-05,6.11097e-06)
(1.43324e-05,5.89016e-06)
(1.43132e-05,5.60979e-06)
(1.42344e-05,5.50826e-06)
(1.43567e-05,5.55157e-06)
(1.46292e-05,5.5058e-06)
(1.48947e-05,5.43154e-06)
(1.52435e-05,5.36062e-06)
(1.55886e-05,5.12464e-06)
(1.56797e-05,4.85717e-06)
(1.56388e-05,4.82577e-06)
(1.56814e-05,4.92898e-06)
(1.5719e-05,5.05043e-06)
(1.57646e-05,5.29353e-06)
(1.59785e-05,5.53989e-06)
(1.62081e-05,5.58381e-06)
(1.62655e-05,5.57661e-06)
(1.63094e-05,5.64996e-06)
(1.64068e-05,5.63929e-06)
(1.63908e-05,5.55072e-06)
(1.63243e-05,5.55443e-06)
(1.63484e-05,5.55502e-06)
(1.63161e-05,5.47223e-06)
(1.61832e-05,5.52122e-06)
(1.61955e-05,5.74137e-06)
(1.63834e-05,5.902e-06)
(1.6566e-05,5.991e-06)
(1.67798e-05,6.10087e-06)
(1.70445e-05,6.08976e-06)
(1.71166e-05,5.9374e-06)
(1.69442e-05,5.91601e-06)
(1.67728e-05,6.08776e-06)
