(0.000776563,-0.000510215)
(0.000772747,-0.000566319)
(0.00078028,-0.000621158)
(0.000782858,-0.000682711)
(0.000787193,-0.000737504)
(0.000798972,-0.000804108)
(0.000794124,-0.000877925)
(0.000786273,-0.000936989)
(0.000788507,-0.000999279)
(0.00078464,-0.00106496)
(0.000787403,-0.00112493)
(0.000796069,-0.00120064)
(0.000787545,-0.001282)
(0.000778202,-0.00135202)
(0.000773399,-0.00142912)
(0.000757182,-0.00150613)
(0.00074548,-0.00157419)
(0.000736239,-0.00165221)
(0.000712555,-0.00172645)
(0.000696197,-0.00178548)
(0.000690945,-0.00185209)
(0.000680614,-0.00192156)
(0.000677877,-0.00198973)
(0.00067406,-0.00207525)
(0.000648822,-0.00216075)
(0.000621966,-0.00223092)
(0.000597769,-0.00230329)
(0.000563607,-0.00236977)
(0.000536392,-0.00242491)
(0.000512503,-0.00248916)
(0.000473004,-0.00255016)
(0.000436051,-0.00259484)
(0.000405912,-0.00264284)
(0.000366322,-0.00268901)
(0.000330582,-0.00272464)
(0.000298002,-0.00276847)
(0.000248767,-0.00281093)
(0.000199288,-0.0028357)
(0.000159573,-0.00286231)
(0.000112527,-0.00289251)
(6.65908e-05,-0.00291607)
(2.45097e-05,-0.0029512)
(-3.70592e-05,-0.00299447)
(-0.000109294,-0.00302363)
(-0.000175856,-0.00305151)
(-0.000250969,-0.00308496)
(-0.000329955,-0.00311032)
(-0.000401052,-0.00314214)
(-0.000484546,-0.00318793)
(-0.000581578,-0.00322539)
(-0.000671776,-0.00325935)
(-0.000765006,-0.00330346)
(-0.000865723,-0.00334294)
(-0.000956559,-0.00338135)
(-0.00104809,-0.00343386)
(-0.00115054,-0.00348289)
(-0.00124201,-0.00352276)
(-0.00132143,-0.00357426)
(-0.00140385,-0.00363273)
(-0.00147833,-0.00369169)
(-0.00154739,-0.00376854)
(-0.00163334,-0.00385497)
(-0.00172594,-0.00392928)
(-0.00181015,-0.00400304)
(-0.00189915,-0.00408219)
(-0.00198928,-0.00415322)
(-0.00206698,-0.00422875)
(-0.00214943,-0.00432153)
(-0.00224398,-0.00441385)
(-0.00233142,-0.00450639)
(-0.00241648,-0.00461873)
(-0.00251215,-0.00474387)
(-0.00260507,-0.00487795)
(-0.00269614,-0.00503993)
(-0.00280365,-0.00522454)
(-0.0029154,-0.00541496)
(-0.00301483,-0.00562582)
(-0.00311393,-0.00586743)
(-0.003212,-0.00612748)
(-0.00329453,-0.00641407)
(-0.00337442,-0.00673995)
(-0.00346192,-0.00708663)
(-0.00353693,-0.00744482)
(-0.00359441,-0.00783126)
(-0.00364786,-0.0082438)
(-0.00368851,-0.00867253)
(-0.00371031,-0.00913356)
(-0.00373449,-0.00963257)
(-0.00376528,-0.0101505)
(-0.00378623,-0.01069)
(-0.0038046,-0.0112684)
(-0.00383252,-0.0118783)
(-0.003857,-0.0125163)
(-0.00387631,-0.0132021)
(-0.00390732,-0.0139361)
(-0.00394158,-0.0147035)
(-0.00395921,-0.0155165)
(-0.00396736,-0.0163926)
(-0.00397186,-0.017324)
(-0.00395831,-0.0183119)
(-0.00393062,-0.0193734)
(-0.00390715,-0.0205005)
(-0.00387929,-0.0216741)
(-0.00383199,-0.0229027)
(-0.00377622,-0.0241967)
(-0.00371783,-0.0255451)
(-0.00364408,-0.026951)
(-0.00356157,-0.0284344)
(-0.00348974,-0.0299925)
(-0.00342142,-0.0316134)
(-0.00334291,-0.0333116)
(-0.00326448,-0.0351021)
(-0.0031906,-0.0369766)
(-0.00310504,-0.0389363)
(-0.00300722,-0.040998)
(-0.00291096,-0.0431566)
(-0.0028065,-0.0453941)
(-0.00267569,-0.047717)
(-0.00252621,-0.0501378)
(-0.00236851,-0.0526471)
(-0.00219398,-0.0552413)
(-0.00200586,-0.0579373)
(-0.00182665,-0.0607375)
(-0.00165935,-0.063627)
(-0.00148856,-0.0666119)
(-0.00131713,-0.0697132)
(-0.00115559,-0.0729318)
(-0.000992913,-0.0762642)
(-0.000818525,-0.0797269)
(-0.000644898,-0.0833292)
(-0.000477685,-0.087055)
(-0.000300195,-0.0908952)
(-0.000107378,-0.094862)
(8.57809e-05,-0.0989557)
(0.000277261,-0.103163)
(0.000476673,-0.107489)
(0.000674558,-0.111951)
(0.000854964,-0.116545)
(0.00102701,-0.121261)
(0.00120744,-0.126114)
(0.0013921,-0.13112)
(0.00157541,-0.136275)
(0.00177027,-0.141571)
(0.00198215,-0.147018)
(0.00219433,-0.152615)
(0.00239805,-0.158339)
(0.00260433,-0.164178)
(0.00281349,-0.170144)
(0.00300856,-0.176241)
(0.00318562,-0.182461)
(0.00335594,-0.188811)
(0.00351705,-0.195313)
(0.00365661,-0.201967)
(0.0037822,-0.208758)
(0.00391354,-0.215688)
(0.00405121,-0.222767)
(0.00418309,-0.229985)
(0.00431095,-0.237328)
(0.0044403,-0.244799)
(0.00455726,-0.252409)
(0.00464499,-0.260151)
(0.00471058,-0.268015)
(0.00477059,-0.27601)
(0.0048252,-0.28415)
(0.00487041,-0.292428)
(0.00491819,-0.300829)
(0.00497926,-0.309353)
(0.00504147,-0.317999)
(0.00508762,-0.326745)
(0.00511934,-0.335574)
(0.00514299,-0.344488)
(0.00514921,-0.353502)
(0.00512825,-0.362613)
(0.00509068,-0.371815)
(0.00505164,-0.381117)
(0.00500814,-0.390523)
(0.00495135,-0.400017)
(0.00488761,-0.409573)
(0.00482599,-0.419186)
(0.00475658,-0.428862)
(0.00466258,-0.438594)
(0.00454514,-0.448374)
(0.00441686,-0.458208)
(0.00427924,-0.468108)
(0.00412757,-0.478062)
(0.00397159,-0.488047)
(0.00382886,-0.498047)
(0.00369881,-0.508064)
(0.00356272,-0.518088)
(0.00340916,-0.528106)
(0.00324096,-0.538115)
(0.00305686,-0.548132)
(0.00284729,-0.558159)
(0.00261458,-0.568179)
(0.00237931,-0.578172)
(0.00215691,-0.588133)
(0.00194113,-0.598056)
(0.00171965,-0.607921)
(0.00149286,-0.617715)
(0.00126569,-0.627444)
(0.00103311,-0.63712)
(0.000789525,-0.646737)
(0.000546632,-0.656273)
(0.000325086,-0.665714)
(0.000129087,-0.675052)
(-5.75756e-05,-0.684274)
(-0.000249988,-0.69336)
(-0.000450259,-0.702301)
(-0.000659327,-0.711109)
(-0.000884929,-0.719794)
(-0.00112809,-0.728347)
(-0.0013721,-0.736748)
(-0.00159763,-0.744986)
(-0.00180495,-0.753058)
(-0.00201043,-0.760954)
(-0.00222365,-0.768662)
(-0.00243887,-0.776183)
