(1.38251e-05,2.58772e-08)
(1.38288e-05,2.6613e-08)
(1.3832e-05,2.6702e-08)
(1.38357e-05,2.65668e-08)
(1.38389e-05,2.50313e-08)
(1.38408e-05,2.41905e-08)
(1.38437e-05,2.41436e-08)
(1.38469e-05,2.28512e-08)
(1.38493e-05,2.15267e-08)
(1.38522e-05,1.99695e-08)
(1.38539e-05,1.73648e-08)
(1.38542e-05,1.60934e-08)
(1.38554e-05,1.58392e-08)
(1.38567e-05,1.50777e-08)
(1.38575e-05,1.52427e-08)
(1.38595e-05,1.56032e-08)
(1.3861e-05,1.5247e-08)
(1.38622e-05,1.60708e-08)
(1.38649e-05,1.7053e-08)
(1.38673e-05,1.67768e-08)
(1.3869e-05,1.6945e-08)
(1.3871e-05,1.71915e-08)
(1.38719e-05,1.72944e-08)
(1.38724e-05,1.94975e-08)
(1.38748e-05,2.27328e-08)
(1.38781e-05,2.52271e-08)
(1.38819e-05,2.79834e-08)
(1.38871e-05,2.99538e-08)
(1.38918e-05,3.03232e-08)
(1.38957e-05,3.11729e-08)
(1.39006e-05,3.18955e-08)
(1.39051e-05,3.1147e-08)
(1.39086e-05,3.05046e-08)
(1.39124e-05,2.96665e-08)
(1.39151e-05,2.78278e-08)
(1.39164e-05,2.70007e-08)
(1.39184e-05,2.6875e-08)
(1.39202e-05,2.57191e-08)
(1.39206e-05,2.4884e-08)
(1.3921e-05,2.46261e-08)
(1.39206e-05,2.40061e-08)
(1.39188e-05,2.49256e-08)
(1.3918e-05,2.77388e-08)
(1.39185e-05,3.02527e-08)
(1.39187e-05,3.29024e-08)
(1.392e-05,3.60484e-08)
(1.39218e-05,3.81216e-08)
(1.39226e-05,4.02324e-08)
(1.39241e-05,4.36221e-08)
(1.39269e-05,4.64292e-08)
(1.39296e-05,4.85281e-08)
(1.39327e-05,5.1051e-08)
(1.39367e-05,5.26325e-08)
(1.39399e-05,5.32927e-08)
(1.39429e-05,5.47768e-08)
(1.3947e-05,5.5876e-08)
(1.39507e-05,5.55457e-08)
(1.39532e-05,5.54246e-08)
(1.39557e-05,5.54202e-08)
(1.39571e-05,5.49611e-08)
(1.39572e-05,5.60393e-08)
(1.39582e-05,5.8778e-08)
(1.39603e-05,6.1048e-08)
(1.39619e-05,6.31676e-08)
(1.39641e-05,6.55379e-08)
(1.39664e-05,6.66126e-08)
(1.3967e-05,6.71248e-08)
(1.39669e-05,6.87525e-08)
(1.39673e-05,7.0225e-08)
(1.39668e-05,7.0971e-08)
(1.39652e-05,7.25255e-08)
(1.39641e-05,7.4377e-08)
(1.39624e-05,7.57199e-08)
(1.39597e-05,7.82112e-08)
(1.39584e-05,8.18741e-08)
(1.39581e-05,8.47171e-08)
(1.39576e-05,8.71634e-08)
(1.39575e-05,9.01061e-08)
(1.39582e-05,9.23551e-08)
(1.39582e-05,9.43134e-08)
(1.39583e-05,9.77255e-08)
(1.39601e-05,1.01511e-07)
(1.39627e-05,1.04215e-07)
(1.39649e-05,1.06858e-07)
(1.39679e-05,1.09424e-07)
(1.39706e-05,1.10708e-07)
(1.39717e-05,1.11964e-07)
(1.39725e-05,1.14488e-07)
(1.39739e-05,1.16795e-07)
(1.39746e-05,1.18324e-07)
(1.39746e-05,1.20303e-07)
(1.3975e-05,1.22067e-07)
(1.39748e-05,1.22558e-07)
(1.39732e-05,1.23141e-07)
(1.39721e-05,1.24284e-07)
(1.39714e-05,1.2424e-07)
(1.39697e-05,1.23067e-07)
(1.39671e-05,1.22251e-07)
(1.39645e-05,1.21358e-07)
(1.39608e-05,1.20193e-07)
(1.39558e-05,1.2069e-07)
(1.39517e-05,1.23204e-07)
(1.39489e-05,1.25912e-07)
(1.3946e-05,1.28708e-07)
