(2.10469e-07,4.23237e-05)
(-0.000100333,0.000135401)
(-3.03045e-05,0.000216992)
(-1.6844e-05,0.000207176)
(1.50962e-05,0.000281599)
(0.000128389,0.000238354)
(6.48337e-05,0.000150036)
(1.04097e-05,0.000244695)
(9.04845e-05,0.000282755)
(9.00059e-05,0.000278267)
(0.000154524,0.000351703)
(0.000271742,0.000274464)
(0.000203932,0.00018643)
(0.000174697,0.000257861)
(0.000232662,0.000247117)
(0.000185375,0.000239917)
(0.000219871,0.00032705)
(0.000297895,0.000284964)
(0.000229656,0.000276763)
(0.000264222,0.000407844)
(0.000403296,0.000412039)
(0.000444783,0.000382916)
(0.000551621,0.000393235)
(0.000643993,0.000246944)
(0.000536886,0.000148497)
(0.000493489,0.000223937)
(0.000540675,0.000227831)
(0.000511798,0.000248457)
(0.000590598,0.000341136)
(0.000716371,0.000278513)
(0.000683133,0.000220303)
(0.000714883,0.000296762)
(0.000837562,0.000269179)
(0.000854134,0.000216725)
(0.000927395,0.000246238)
(0.00104781,0.000148387)
(0.00100493,4.61079e-05)
(0.00100489,0.000106398)
(0.00113652,8.96794e-05)
(0.00118405,4.67266e-06)
(0.00125586,-6.19328e-06)
(0.001393,-0.000134466)
(0.00135639,-0.000319496)
(0.00128545,-0.000325513)
(0.0013574,-0.000335802)
(0.00138077,-0.000425014)
(0.00140275,-0.000423843)
(0.00154671,-0.000490479)
(0.0015797,-0.000685102)
(0.0015141,-0.000750438)
(0.00157951,-0.000770515)
(0.00163261,-0.000904042)
(0.00161281,-0.000970771)
(0.00170813,-0.0010158)
(0.00177911,-0.00120329)
(0.00171336,-0.0013245)
(0.00175485,-0.00133532)
(0.00187808,-0.00147347)
(0.00189757,-0.00165207)
(0.00195352,-0.00177685)
(0.00203349,-0.00203439)
(0.00192022,-0.00232078)
(0.00177354,-0.00242125)
(0.00175975,-0.00251503)
(0.00170362,-0.00267809)
(0.00163931,-0.00274888)
(0.00170887,-0.00286168)
(0.00171012,-0.00312685)
(0.00158301,-0.00331253)
(0.0015568,-0.00342367)
(0.00156048,-0.003661)
(0.00144619,-0.00389931)
(0.00137748,-0.0040656)
(0.00134141,-0.00434854)
(0.0011375,-0.00465628)
(0.000913778,-0.00479669)
(0.00082688,-0.00494632)
(0.000695358,-0.00519903)
(0.000508005,-0.00538504)
(0.000414464,-0.00558323)
(0.000255206,-0.00592119)
(-7.34289e-05,-0.00618532)
(-0.000339552,-0.00630401)
(-0.000517151,-0.00649344)
(-0.000781722,-0.00672007)
(-0.00103076,-0.00686101)
(-0.00119178,-0.00708605)
(-0.00148329,-0.00742739)
(-0.00190391,-0.00765012)
(-0.00223606,-0.00779164)
(-0.00255983,-0.00802883)
(-0.00300066,-0.0082374)
(-0.0033978,-0.00834743)
(-0.00373937,-0.00854379)
(-0.00422326,-0.00878167)
(-0.0047575,-0.00886106)
(-0.00515509,-0.00890518)
(-0.00555421,-0.00906767)
(-0.00605207,-0.00920574)
(-0.00649958,-0.0092973)
(-0.00695085,-0.00950958)
(-0.00759708,-0.00973484)
(-0.00830907,-0.00977362)
(-0.00891162,-0.00975672)
(-0.00953697,-0.00980506)
(-0.0102383,-0.00977464)
(-0.0108521,-0.00967609)
(-0.0114391,-0.00969113)
(-0.0121889,-0.00972481)
(-0.0129859,-0.00959625)
(-0.0136766,-0.00943425)
(-0.0144028,-0.00935189)
(-0.0152323,-0.00919501)
(-0.0160031,-0.00894316)
(-0.0167447,-0.00876504)
(-0.0176361,-0.00858676)
(-0.0185759,-0.00822125)
(-0.0193834,-0.00777969)
(-0.0201717,-0.00741568)
(-0.0210488,-0.00701077)
(-0.0218794,-0.00651068)
(-0.0226573,-0.00607904)
(-0.0235771,-0.00569182)
(-0.0246046,-0.00513529)
(-0.0255323,-0.00444354)
(-0.0264019,-0.00379382)
(-0.0273523,-0.00311932)
(-0.0282811,-0.00231418)
(-0.0291062,-0.00151807)
(-0.0300008,-0.00080072)
(-0.0310335,3.08285e-05)
(-0.0320132,0.00104345)
(-0.032889,0.00206309)
(-0.0338187,0.00307065)
(-0.0347842,0.00421727)
(-0.0356347,0.00545327)
(-0.0364461,0.00662901)
(-0.0373679,0.00784461)
(-0.0382837,0.00925479)
(-0.0390372,0.0107423)
(-0.0397377,0.012164)
(-0.0404999,0.0136251)
(-0.0412113,0.0152032)
(-0.0418285,0.0167617)
(-0.0425233,0.018273)
(-0.0433327,0.0199357)
(-0.0440588,0.0218067)
(-0.0446394,0.023716)
(-0.0452137,0.0256262)
(-0.0457781,0.0276688)
(-0.0461869,0.0298094)
(-0.0464875,0.0318866)
(-0.0468512,0.0339515)
(-0.0472283,0.0361806)
(-0.0474459,0.0385298)
(-0.0475444,0.0408386)
(-0.0476669,0.0431525)
(-0.0477542,0.0455991)
(-0.0476855,0.0481014)
(-0.0475555,0.0505384)
(-0.0474933,0.0530192)
(-0.0473877,0.05569)
(-0.0470812,0.0584564)
(-0.0466475,0.0611713)
(-0.0462093,0.0639024)
(-0.0456878,0.0667515)
(-0.0449892,0.0696199)
(-0.0442306,0.0724079)
(-0.0435283,0.0752419)
(-0.0427608,0.0782595)
(-0.0417771,0.0813632)
(-0.0406464,0.084414)
(-0.0394788,0.0874746)
(-0.0381939,0.0906376)
(-0.0366946,0.0938022)
(-0.03509,0.0968544)
(-0.033512,0.0998976)
(-0.0318716,0.103076)
(-0.0300204,0.106319)
(-0.028009,0.109486)
(-0.0259621,0.11262)
(-0.0238278,0.115839)
(-0.0214839,0.119083)
(-0.018987,0.122221)
(-0.0164777,0.125305)
(-0.0139143,0.128488)
(-0.0111333,0.131747)
(-0.00812792,0.134922)
(-0.0050385,0.137983)
(-0.00188973,0.141048)
(0.00143267,0.144126)
(0.00493554,0.147091)
(0.00847311,0.149921)
(0.0119984,0.152774)
(0.0156582,0.155729)
(0.0195586,0.158669)
(0.023615,0.161485)
(0.0277366,0.164242)
