(0.000365232,-0.00326894)
(0.000310339,-0.00341046)
(0.000260698,-0.00360314)
(0.000185357,-0.00380845)
(0.000113475,-0.00403022)
(8.88727e-06,-0.00428023)
(-0.00011848,-0.00450486)
(-0.000216418,-0.00473483)
(-0.000328152,-0.00500538)
(-0.000463186,-0.00527503)
(-0.000597107,-0.00556156)
(-0.00077033,-0.00586281)
(-0.000956091,-0.00612655)
(-0.00110771,-0.00639274)
(-0.00126638,-0.00668402)
(-0.00142272,-0.00696536)
(-0.00155457,-0.00727046)
(-0.00170467,-0.00759969)
(-0.00184698,-0.00791405)
(-0.00195492,-0.00826021)
(-0.00208275,-0.00864677)
(-0.00222162,-0.00902716)
(-0.002349,-0.00942206)
(-0.00249424,-0.00981805)
(-0.00261193,-0.0101772)
(-0.00266213,-0.0105562)
(-0.00269129,-0.0109803)
(-0.00269485,-0.0114225)
(-0.00266414,-0.0119172)
(-0.00264868,-0.0124575)
(-0.00262614,-0.0129974)
(-0.00256647,-0.0135753)
(-0.00251822,-0.0142031)
(-0.00247732,-0.0148372)
(-0.00242072,-0.0154989)
(-0.00238721,-0.0161867)
(-0.00235692,-0.0168539)
(-0.00229039,-0.0175346)
(-0.00223272,-0.0182529)
(-0.00219224,-0.0189633)
(-0.00213824,-0.0196747)
(-0.00210022,-0.0203948)
(-0.00206507,-0.0210756)
(-0.00197621,-0.0217423)
(-0.0018615,-0.0224435)
(-0.00174476,-0.023152)
(-0.0015967,-0.0238739)
(-0.00144511,-0.0246374)
(-0.00130632,-0.025401)
(-0.00112734,-0.0261636)
(-0.000916005,-0.026979)
(-0.000709259,-0.0278313)
(-0.000477681,-0.0287064)
(-0.000225291,-0.0296421)
(1.36533e-05,-0.0306169)
(0.000277999,-0.0316041)
(0.000584748,-0.0326502)
(0.000887068,-0.0337566)
(0.00119654,-0.0348792)
(0.00154083,-0.0360337)
(0.00189427,-0.0372167)
(0.00228236,-0.0383823)
(0.00276002,-0.0395589)
(0.00329952,-0.0407906)
(0.00387538,-0.0420493)
(0.00451107,-0.0433341)
(0.00517781,-0.044669)
(0.0058438,-0.0460105)
(0.00654898,-0.0473335)
(0.00729618,-0.0486785)
(0.00803999,-0.0500353)
(0.00879539,-0.0513686)
(0.00957949,-0.0527053)
(0.010357,-0.0540492)
(0.0111426,-0.0553643)
(0.0119798,-0.0566832)
(0.012839,-0.0580524)
(0.0136951,-0.0594483)
(0.0145812,-0.0608681)
(0.0154926,-0.0623453)
(0.0164102,-0.0638561)
(0.0173844,-0.065379)
(0.0184458,-0.0669628)
(0.0195589,-0.0686229)
(0.020727,-0.0703221)
(0.0219786,-0.0720682)
(0.0232866,-0.0738684)
(0.0246431,-0.07567)
(0.026097,-0.0774578)
(0.0276468,-0.0792701)
(0.0292497,-0.0810937)
(0.0309162,-0.0828981)
(0.032654,-0.0847102)
(0.034418,-0.0865382)
(0.0362027,-0.0883465)
(0.0380417,-0.0901541)
(0.0399095,-0.0920085)
(0.0417672,-0.093893)
(0.0436394,-0.0957856)
(0.0455424,-0.0977122)
(0.0474566,-0.0996649)
(0.0494152,-0.101602)
(0.0514772,-0.103544)
(0.0536332,-0.105527)
(0.0558593,-0.107527)
(0.0581794,-0.109521)
(0.0605909,-0.11153)
(0.0630503,-0.113537)
(0.0655628,-0.115498)
(0.068158,-0.117429)
(0.0708052,-0.119372)
(0.0734682,-0.121314)
(0.0761682,-0.12325)
(0.0789134,-0.125223)
(0.0816764,-0.127247)
(0.0844777,-0.129298)
(0.0873699,-0.131397)
(0.0903489,-0.133587)
(0.0933901,-0.135842)
(0.0965191,-0.138123)
(0.0997534,-0.14043)
(0.103061,-0.142745)
(0.106438,-0.14501)
(0.109915,-0.147214)
(0.113477,-0.149393)
(0.117069,-0.15155)
(0.120684,-0.153663)
(0.124332,-0.15576)
(0.127988,-0.157871)
(0.131643,-0.159978)
(0.135347,-0.162069)
(0.139134,-0.164185)
(0.142986,-0.166341)
(0.146901,-0.168496)
